#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_set_id: https://w3id.org/nfosi/
#mapping_tool: https://w3id.org/linkml/
#creator_id: linkml_user
#mapping_date: 2026-07-20
#curie_map: 
# nf: https://w3id.org/synapse/nfosi/vocab/
# personinfo: https://w3id.org/linkml/examples/personinfo/
# linkml: https://w3id.org/linkml/
# schema: http://schema.org/
# rdfs: http://www.w3.org/2000/01/rdf-schema#
# skos: http://www.w3.org/2004/02/skos/core#
# prov: http://www.w3.org/ns/prov#
# htan: https://raw.githubusercontent.com/ncihtan/data-models/main/HTAN.model.jsonld
# NCIT: http://purl.obolibrary.org/obo/NCIT_
# BTO: http://purl.obolibrary.org/obo/BTO_
# UBERON: http://purl.obolibrary.org/obo/UBERON_
# OBI: http://purl.obolibrary.org/obo/OBI_
# UO: http://purl.obolibrary.org/obo/UO_
# CL: http://purl.obolibrary.org/obo/CL_
# CHMO: http://purl.obolibrary.org/obo/CHMO_
# MI: http://purl.obolibrary.org/obo/MI_
# MMO: http://purl.obolibrary.org/obo/MMO_
# ERO: http://purl.obolibrary.org/obo/ERO_
# MAXO: http://purl.obolibrary.org/obo/MAXO_
# MONDO: http://purl.obolibrary.org/obo/MONDO_
# HP: http://purl.obolibrary.org/obo/HP_
# VT: http://purl.obolibrary.org/obo/VT_
# FMA: http://purl.obolibrary.org/obo/FMA_
# CLO: http://purl.obolibrary.org/obo/CLO_
# GENO: http://purl.obolibrary.org/obo/GENO_
# GO: http://purl.obolibrary.org/obo/GO_
# IAO: http://purl.obolibrary.org/obo/IAO_
# MS: http://purl.obolibrary.org/obo/MS_
# OMIABIS: http://purl.obolibrary.org/obo/OMIABIS_
# FBbi: http://purl.obolibrary.org/obo/FBbi_
# FBcv: http://purl.obolibrary.org/obo/FBcv_
# PATO: http://purl.obolibrary.org/obo/PATO_
# EFO: http://www.ebi.ac.uk/efo/EFO_
# EDAM: http://edamontology.org/
# BAO: http://www.bioassayontology.org/bao#BAO_
# SWO: http://www.ebi.ac.uk/swo/data/SWO_
# SNOMED: http://snomed.info/id/
# ENM: http://purl.enanomapper.org/onto/ENM_
# DCM: http://dicom.nema.org/resources/ontology/DCM/
# CHEMINF: http://semanticscience.org/resource/CHEMINF_
# CMPO: http://www.ebi.ac.uk/cmpo/CMPO_
# ZFA: http://purl.obolibrary.org/obo/ZFA_
# DOID: http://purl.obolibrary.org/obo/DOID_
# DUO: http://purl.obolibrary.org/obo/DUO_
# NBO: http://purl.obolibrary.org/obo/NBO_
# NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
# MESH: https://id.nlm.nih.gov/mesh/
# OMIM: https://omim.org/entry/
# rrid: https://identifiers.org/RRID:
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	comment
nf:CellLineModel#YUCINJ	YUCINJ	skos:exactMatch		rrid:CVCL_K004		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUCLAT	YUCLAT	skos:exactMatch		rrid:CVCL_J518		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUCOT	YUCOT	skos:exactMatch		rrid:CVCL_J066		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUCYLO	YUCYLO	skos:exactMatch		rrid:CVCL_EI15		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUDATE	YUDATE	skos:exactMatch		rrid:CVCL_K006		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUDEDE	YUDEDE	skos:exactMatch		rrid:CVCL_G322		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUDEW	YUDEW	skos:exactMatch		rrid:CVCL_J519		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUDOSO	YUDOSO	skos:exactMatch		rrid:CVCL_G323		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUDUTY	YUDUTY	skos:exactMatch		rrid:CVCL_K007		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUFIC	YUFIC	skos:exactMatch		rrid:CVCL_G324		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUGANK	YUGANK	skos:exactMatch		rrid:CVCL_K009		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUGASP	YUGASP	skos:exactMatch		rrid:CVCL_J520		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUGATOR	YUGATOR	skos:exactMatch		rrid:CVCL_EI17		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUGEN8	YUGEN8	skos:exactMatch		rrid:CVCL_A744		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUGOE	YUGOE	skos:exactMatch		rrid:CVCL_J067		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUHEF	YUHEF	skos:exactMatch		rrid:CVCL_G326		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUKADI	YUKADI	skos:exactMatch		rrid:CVCL_K011		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUKIM	YUKIM	skos:exactMatch		rrid:CVCL_G328		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUKOLI	YUKOLI	skos:exactMatch		rrid:CVCL_G329		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUKSI	YUKSI	skos:exactMatch		rrid:CVCL_J068		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YULAPE	YULAPE	skos:exactMatch		rrid:CVCL_K013		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YULAXER	YULAXER	skos:exactMatch		rrid:CVCL_K014		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YULOCUS	YULOCUS	skos:exactMatch		rrid:CVCL_EI19		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YULOMA	YULOMA	skos:exactMatch		rrid:CVCL_K015		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YULONE	YULONE	skos:exactMatch		rrid:CVCL_J523		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YULOVY	YULOVY	skos:exactMatch		rrid:CVCL_G330		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUMAC	YUMAC	skos:exactMatch		rrid:CVCL_A745		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUMINE	YUMINE	skos:exactMatch		rrid:CVCL_K016		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUMOBER	YUMOBER	skos:exactMatch		rrid:CVCL_EI20		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUMUT	YUMUT	skos:exactMatch		rrid:CVCL_G331		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUNACK	YUNACK	skos:exactMatch		rrid:CVCL_EI21		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUNIBO	YUNIBO	skos:exactMatch		rrid:CVCL_J535		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUPAC7	YUPAC7	skos:exactMatch		rrid:CVCL_EI22		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUPEET	YUPEET	skos:exactMatch		rrid:CVCL_K018		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUPLA	YUPLA	skos:exactMatch		rrid:CVCL_J069		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUPOM	YUPOM	skos:exactMatch		rrid:CVCL_EI23		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YURDE	YURDE	skos:exactMatch		rrid:CVCL_K019		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YURED	YURED	skos:exactMatch		rrid:CVCL_K020		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YURIF	YURIF	skos:exactMatch		rrid:CVCL_B485		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YURKEN	YURKEN	skos:exactMatch		rrid:CVCL_K021		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUROB	YUROB	skos:exactMatch		rrid:CVCL_B486		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUROL	YUROL	skos:exactMatch		rrid:CVCL_J070		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUSARI	YUSARI	skos:exactMatch		rrid:CVCL_K022		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUSIK	YUSIK	skos:exactMatch		rrid:CVCL_B487		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUSIPU	YUSIPU	skos:exactMatch		rrid:CVCL_EI16		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUSIT1	YUSIT1	skos:exactMatch		rrid:CVCL_A747		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUSIV	YUSIV	skos:exactMatch		rrid:CVCL_G332		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUSTE	YUSTE	skos:exactMatch		rrid:CVCL_J527		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUSUBA	YUSUBA	skos:exactMatch		rrid:CVCL_K023		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUSWI	YUSWI	skos:exactMatch		rrid:CVCL_K024		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUTER	YUTER	skos:exactMatch		rrid:CVCL_K025		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUTICA	YUTICA	skos:exactMatch		rrid:CVCL_J071		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUWAGE	YUWAGE	skos:exactMatch		rrid:CVCL_K026		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUWALI	YUWALI	skos:exactMatch		rrid:CVCL_K027		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUWHIM	YUWHIM	skos:exactMatch		rrid:CVCL_K028		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUZAZ	YUZAZ	skos:exactMatch		rrid:CVCL_EI18		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUZEAL	YUZEAL	skos:exactMatch		rrid:CVCL_K029		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUZEST	YUZEST	skos:exactMatch		rrid:CVCL_EI24		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#ZX2021H	ZX2021H	skos:exactMatch		rrid:CVCL_B6ZD		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#cNF00.10a	cNF00.10a	skos:exactMatch		rrid:CVCL_B9UZ		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#cNF04.9a	cNF04.9a	skos:exactMatch		rrid:CVCL_B9VB		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#cNF97.2a	cNF97.2a	skos:exactMatch		rrid:CVCL_B9V1		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#cNF97.2b	cNF97.2b	skos:exactMatch		rrid:CVCL_B9V2		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#cNF98.4c	cNF98.4c	skos:exactMatch		rrid:CVCL_B9V5		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#cNF98.4d	cNF98.4d	skos:exactMatch		rrid:CVCL_B9V6		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTNF1ipNF00.6	hTERTNF1ipNF00.6	skos:exactMatch		rrid:CVCL_UI76		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTNF1ipNF03.3	hTERTNF1ipNF03.3	skos:exactMatch		rrid:CVCL_UI77		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTNF1ipNF04.4	hTERTNF1ipNF04.4	skos:exactMatch		rrid:CVCL_UI78		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTNF1ipNF05.5	hTERTNF1ipNF05.5	skos:exactMatch		rrid:CVCL_UI71		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTNF1ipNF05.5(Mixedclones)	hTERTNF1ipNF05.5(Mixedclones)	skos:exactMatch		rrid:CVCL_UI72		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTNF1ipNF95.11bC	hTERTNF1ipNF95.11bC	skos:exactMatch		rrid:CVCL_UI67		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTNF1ipNF95.11bC/T	hTERTNF1ipNF95.11bC/T	skos:exactMatch		rrid:CVCL_UI68		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTNF1ipNF95.6	hTERTNF1ipNF95.6	skos:exactMatch		rrid:CVCL_UI70		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTNF1ipn06.2A	hTERTNF1ipn06.2A	skos:exactMatch		rrid:CVCL_UI74		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTNF1ipnNF09.4	hTERTNF1ipnNF09.4	skos:exactMatch		rrid:CVCL_UI73		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTNF1ipnNF95.11c	hTERTNF1ipnNF95.11c	skos:exactMatch		rrid:CVCL_UI69		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTNF1sipnNF95.12B	hTERTNF1sipnNF95.12B	skos:exactMatch		rrid:CVCL_UI75		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTSCipn97.4	hTERTSCipn97.4	skos:exactMatch		rrid:CVCL_UI66		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTipn02.32λ	hTERTipn02.32λ	skos:exactMatch		rrid:CVCL_UI64		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#hTERTipn02.8	hTERTipn02.8	skos:exactMatch		rrid:CVCL_UI65		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#i28cNF	i28cNF	skos:exactMatch		rrid:CVCL_B9VA		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#icNF00.10a	icNF00.10a	skos:exactMatch		rrid:CVCL_B9V0		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#icNF04.9a	icNF04.9a	skos:exactMatch		rrid:CVCL_B9VC		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#icNF09.5	icNF09.5	skos:exactMatch		rrid:CVCL_D3C7		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#icNF18.1a	icNF18.1a	skos:exactMatch		rrid:CVCL_D3C8		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#icNF93.1a	icNF93.1a	skos:exactMatch		rrid:CVCL_D3C9		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#icNF97.2a	icNF97.2a	skos:exactMatch		rrid:CVCL_B9V3		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#icNF97.2b	icNF97.2b	skos:exactMatch		rrid:CVCL_B9V4		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#icNF97.5	icNF97.5	skos:exactMatch		rrid:CVCL_D3CA		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#icNF98.4c	icNF98.4c	skos:exactMatch		rrid:CVCL_B9V7		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#icNF98.4d	icNF98.4d	skos:exactMatch		rrid:CVCL_B9V8		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#icNF99.1	icNF99.1	skos:exactMatch		rrid:CVCL_D3CB		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#ipNF08.1.5	ipNF08.1.5	skos:exactMatch		rrid:CVCL_D3CC		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#sNF02.2	sNF02.2	skos:exactMatch		rrid:CVCL_K280		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#sNF94.3	sNF94.3	skos:exactMatch		rrid:CVCL_K164		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#sNF96.2	sNF96.2	skos:exactMatch		rrid:CVCL_K281		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:ChannelEnum#Cy3	Cy3	skos:exactMatch		FBbi:00000449		skos:exactMatch	https://w3id.org/nfosi/						ChannelEnum			
nf:ChannelEnum#Cy5	Cy5	skos:exactMatch		FBbi:00000450		skos:exactMatch	https://w3id.org/nfosi/						ChannelEnum			
nf:ClinicalBehavioralAssayEnum#ChildBehaviorChecklistforAges1.5-5	ChildBehaviorChecklistforAges1.5-5	skos:exactMatch		NCIT:C165712		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#ChildBehaviorChecklistforAges6-18	ChildBehaviorChecklistforAges6-18	skos:exactMatch		NCIT:C165711		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#Children'sDermatologyLifeQualityIndexQuestionnaire	Children'sDermatologyLifeQualityIndexQuestionnaire	skos:exactMatch		NCIT:C119092		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#Focusgroup	Focusgroup	skos:exactMatch		NCIT:C154589		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#Interview	Interview	skos:exactMatch		NCIT:C16751		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#NIHToolbox	NIHToolbox	skos:exactMatch		NCIT:C154482		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#actigraphy	actigraphy	skos:exactMatch		MAXO:0000914		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#bloodchemistrymeasurement	bloodchemistrymeasurement	skos:exactMatch		NCIT:C47868		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#bodysizetraitmeasurement	bodysizetraitmeasurement	skos:exactMatch		VT:0100005		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#clinicaldata	clinicaldata	skos:exactMatch		NCIT:C15783		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#cognitiveassessment	cognitiveassessment	skos:exactMatch		MAXO:0009017		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#elevatedplusmazetest	elevatedplusmazetest	skos:exactMatch		MMO:0000262		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#gaitmeasurement	gaitmeasurement	skos:exactMatch		EFO:0007680		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#genotyping	genotyping	skos:exactMatch		NCIT:C45447		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#gripstrength	gripstrength	skos:exactMatch		NCIT:C139210		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#groomingbehaviorassay	groomingbehaviorassay	skos:exactMatch		NBO:0000027		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#hand-helddynamometry	hand-helddynamometry	skos:exactMatch		NCIT:C186193		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#neuropsychologicalassessment	neuropsychologicalassessment	skos:exactMatch		MAXO:0009018		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#openfieldtest	openfieldtest	skos:exactMatch		MMO:0000258		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#polysomnography	polysomnography	skos:exactMatch		MAXO:0000915		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#quantitativesensorytesting	quantitativesensorytesting	skos:exactMatch		NCIT:C155860		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#questionnaire	questionnaire	skos:exactMatch		OBI:0001000		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#rotarodperformancetest	rotarodperformancetest	skos:exactMatch		MMO:0000567		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#scale	scale	skos:exactMatch		MMO:0000217		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#survival	survival	skos:exactMatch		MI:0410		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:ClinicalBehavioralAssayEnum#weight	weight	skos:exactMatch		EFO:0004338		skos:exactMatch	https://w3id.org/nfosi/						ClinicalBehavioralAssayEnum			
nf:CuratedDataEnum#chemicaldescriptor	chemicaldescriptor	skos:exactMatch		CHEMINF:000123		skos:exactMatch	https://w3id.org/nfosi/						CuratedDataEnum			
nf:CuratedDataEnum#clinicaldata	clinicaldata	skos:exactMatch		NCIT:C15783		skos:exactMatch	https://w3id.org/nfosi/						CuratedDataEnum			
nf:CuratedDataEnum#genefunction	genefunction	skos:exactMatch		NCIT:C48933		skos:exactMatch	https://w3id.org/nfosi/						CuratedDataEnum			
nf:CuratedDataEnum#genesymbol	genesymbol	skos:exactMatch		NCIT:C43568		skos:exactMatch	https://w3id.org/nfosi/						CuratedDataEnum			
nf:Data#aggregatedsomaticmutation	aggregatedsomaticmutation	skos:exactMatch		NCIT:C184741		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#annotatedsomaticmutation	annotatedsomaticmutation	skos:exactMatch		NCIT:C184746		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#capsidsequence	capsidsequence	skos:exactMatch		EDAM:data_3494		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#characteristic	characteristic	skos:exactMatch		NCIT:C25447		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#clinical	clinical	skos:exactMatch		EFO:0030083		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#countmatrix	countmatrix	skos:exactMatch		EDAM:data_3917		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#dataindex	dataindex	skos:exactMatch		EDAM:data_0955		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#datasharingplan	datasharingplan	skos:exactMatch		EDAM:data_4040		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#demographics	demographics	skos:exactMatch		NCIT:C16495		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#geneexpression	geneexpression	skos:exactMatch		EDAM:data_2603		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#geneexpressionmatrix	geneexpressionmatrix	skos:exactMatch		EDAM:data_3112		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#genomicfeatures	genomicfeatures	skos:exactMatch		GENO:0000481		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#genomicvariants	genomicvariants	skos:exactMatch		EDAM:data_3498		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#guideRNAsequence	guideRNAsequence	skos:exactMatch		EDAM:data_3494		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#image	image	skos:exactMatch		EDAM:data_2968		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#immunoassay	immunoassay	skos:exactMatch		NCIT:C16723		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#isoformexpression	isoformexpression	skos:exactMatch		NCIT:C184767		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#maskimage	maskimage	skos:exactMatch		DCM:121321		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#maskedannotatedsomaticmutation	maskedannotatedsomaticmutation	skos:exactMatch		NCIT:C184775		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#massspectrometrydata	massspectrometrydata	skos:exactMatch		EDAM:data_2536		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#molecularproperty	molecularproperty	skos:exactMatch		EDAM:data_2087		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#morphologyparameter	morphologyparameter	skos:exactMatch		EDAM:data_3723		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#network	network	skos:exactMatch		EDAM:data_2600		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#nucleicacidsequencerecord	nucleicacidsequencerecord	skos:exactMatch		EDAM:data_2887		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#over-representationdata	over-representationdata	skos:exactMatch		EDAM:data_3753		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#particlecharacterization	particlecharacterization	skos:exactMatch		NCIT:C62317		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#pharmacokinetics	pharmacokinetics	skos:exactMatch		NCIT:C49663		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#physiologyparameter	physiologyparameter	skos:exactMatch		EDAM:data_3722		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#plasmidsequence	plasmidsequence	skos:exactMatch		EDAM:data_3494		skos:exactMatch	https://w3id.org/nfosi/						Data			
nf:Data#plot	plot	skos:exactMatch		EDAM:data_2884		skos:exactMatch	https://w3id.org/nfosi/						Data			
